getpwuid_r did not find a match for uid 501
Filtering the log data using "process == "App" OR process == "WebContent" OR subsystem CONTAINS "ai.elizaos" OR composedMessage CONTAINS "mixed" OR composedMessage CONTAINS "WebSocket""
Timestamp                       (process)[PID]    
2026-07-04 17:14:46.958105-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a2040 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:47.010872-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a2130 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:47.024930-0400  localhost App[46840]: (PrototypeTools) [PrototypeTools:domain] Not observing PTDefaults on customer install.
2026-07-04 17:14:47.036548-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a2130 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:47.261383-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1dd0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:47.262557-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1dd0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:48.261628-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:48.262485-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:49.262555-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1ad0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:49.267992-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1ad0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:50.263029-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1a40 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:50.265659-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1a40 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:51.265963-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1a40 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:51.267490-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1a40 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:51.923106-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1bc0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:52.264474-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1aa0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:52.264904-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1aa0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:53.265596-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:53.266268-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:54.266511-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:54.268334-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:55.266774-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1ef0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:55.267132-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1ef0 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:56.268060-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1e00 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:56.269569-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1e00 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:56.923497-0400  localhost App[46840]: (Foundation) [AgentWatchdog] health probe inconclusive (bridge unavailable) — no strike
2026-07-04 17:14:56.938645-0400  localhost App[46840]: (Foundation) [FullBunEngineHost] call failed method=http_request error=Bun bridge call timed out after 10000ms diagnostic=Bun stderr: 2026-07-04 17:14:46.922 App[46840:29563671] [AgentWatchdog] armed (discovered running local agent) — watching local agent health
2026-07-04 17:14:56.941037-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:56.941906-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:57.269448-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:14:57.269951-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:01.923131-0400  localhost App[46840]: (Foundation) [AgentWatchdog] health probe inconclusive (bridge unavailable) — no strike
2026-07-04 17:15:06.923911-0400  localhost App[46840]: (Foundation) [AgentWatchdog] health probe inconclusive (bridge unavailable) — no strike
2026-07-04 17:15:06.943598-0400  localhost App[46840]: (Foundation) [FullBunEngineHost] call failed method=http_request error=Bun bridge call timed out after 10000ms diagnostic=Bun bridge call timed out after 10000ms
2026-07-04 17:15:06.944063-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:06.949242-0400  localhost App[46840]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12b0a1920 - [PID=47197, throttler=0x12b000d08] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2026-07-04 17:15:11.656941-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Received notification: com.apple.TTS.synthProviderVoicesDidUpdate. Will reset in-memory resources
2026-07-04 17:15:11.657236-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Resetting in-memory resources to nil
2026-07-04 17:15:11.917239-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Requesting resources. waitForInstalledAssets=0. Found resources in cache: Gryphon=138 Custom=28 Maui=349 MacinTalk=24 SynthesizerExtension=0
2026-07-04 17:15:11.917497-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Will find resources for synthesis providers
2026-07-04 17:15:11.920114-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Did find 0 resources for synthesis providers
2026-07-04 17:15:11.921362-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Will merge in expensive resources. sync=0
2026-07-04 17:15:11.923080-0400  localhost App[46840]: (Foundation) [AgentWatchdog] health probe inconclusive (bridge unavailable) — no strike
2026-07-04 17:15:11.926350-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Running block to compute expensive resources
2026-07-04 17:15:11.926591-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Will find resources for legacy assets
2026-07-04 17:15:11.936336-0400  localhost App[46840]: (MobileAsset) [com.apple.mobileassetd:Notice] -[MAAssetQuery getResultsFromMessage:]: Got the query meta data reply for: com.apple.MobileAsset.VoiceServices.CombinedVocalizerVoices, response: 0
2026-07-04 17:15:11.937937-0400  localhost App[46840]: (AXAssetLoader) [com.apple.Accessibility:AXAssetLoader] CombinedVocalizerVoices<0x600002141720>: Will refresh assets. canRefreshCatalog=0
2026-07-04 17:15:11.938433-0400  localhost App[46840]: (AXAssetLoader) [com.apple.Accessibility:AXAssetLoader] CombinedVocalizerVoices<0x600002141720>: Refreshing assets. Will query for metadata.
2026-07-04 17:15:11.944657-0400  localhost App[46840]: (MobileAsset) [com.apple.mobileassetd:Notice] -[MAAssetQuery getResultsFromMessage:]: Got the query meta data reply for: com.apple.MobileAsset.VoiceServices.CombinedVocalizerVoices, response: 0
2026-07-04 17:15:11.946912-0400  localhost App[46840]: (AXAssetLoader) [com.apple.Accessibility:AXAssetLoader] CombinedVocalizerVoices<0x600002141720>: Refreshing assets. Metadata query successful
2026-07-04 17:15:11.947388-0400  localhost App[46840]: (AXAssetLoader) [com.apple.Accessibility:AXAssetLoader] CombinedVocalizerVoices<0x600002141720>: Refreshing assets. Retrieved 42 totals assets. 42 supported assets
2026-07-04 17:15:11.947589-0400  localhost App[46840]: (AXAssetLoader) [com.apple.Accessibility:AXAssetLoader] CombinedVocalizerVoices<0x600002141720>: Replacing cached assets with 42 items
2026-07-04 17:15:11.950245-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:catalog] Listing asset types: '[com.apple.MobileAsset.VoiceServicesVocalizerVoice]', filter: '[Technology: vocalizer, Available: true]'
2026-07-04 17:15:11.950413-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:asset] Listing asset types [com.apple.MobileAsset.VoiceServicesVocalizerVoice] through XPC service...
2026-07-04 17:15:11.953809-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:catalog] #MobileAsset listing assets for type 'com.apple.MobileAsset.VoiceServicesVocalizerVoice', filter: '[Technology: vocalizer, Available: true]'
2026-07-04 17:15:11.957164-0400  localhost App[46840]: (MobileAsset) [com.apple.mobileassetd:Notice] -[MAAssetQuery getResultsFromMessage:]: Got the query meta data reply for: com.apple.MobileAsset.VoiceServicesVocalizerVoice, response: 2
2026-07-04 17:15:11.957264-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:catalog] Query for com.apple.MobileAsset.VoiceServicesVocalizerVoice failed: 2
2026-07-04 17:15:11.957431-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:catalog] #FactoryInstall listing assets for types: [com.apple.MobileAsset.VoiceServicesVocalizerVoice], filter: [Technology: vocalizer, Available: true]
2026-07-04 17:15:11.957539-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:catalog] Searching in preinstalled voice directory: '/System/Library/PrivateFrameworks/VoiceServices.framework/TTSResources/PreinstallAssets'
2026-07-04 17:15:11.957643-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:catalog] #Local listing voices for types: [com.apple.MobileAsset.VoiceServicesVocalizerVoice], filter: [Technology: vocalizer, Available: true]
2026-07-04 17:15:11.957766-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:asset] Found '[com.apple.MobileAsset.VoiceServicesVocalizerVoice]' assets []
2026-07-04 17:15:11.957870-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Returning Legacy resources: None
2026-07-04 17:15:11.958411-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Will ask assetController to refresh only-installed TTSResource AXAssets now
2026-07-04 17:15:11.958631-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Requesting refreshed TTSResource assets (sync). onlyInstalled=1
2026-07-04 17:15:11.982703-0400  localhost App[46840]: (MobileAsset) [com.apple.mobileassetd:Notice] -[MAAssetQuery getResultsFromMessage:]: Got the query meta data reply for: com.apple.MobileAsset.TTSAXResourceModelAssets, response: 0
2026-07-04 17:15:11.986810-0400  localhost App[46840]: (MobileAsset) [com.apple.mobileassetd:Notice] _MAsendUpdateClientAccessGetPathWithPurposeSync: getLocalPath asset com.apple.MobileAsset.TTSAXResourceModelAssets 96512c330403c4feef43d94c9c04fd379f5c29b1 local path is '/Users/shawwalters/Library/Developer/CoreSimulator/Devices/F165C3A3-5069-4174-A40C-89F0BCC4B9FB/data/private/var/MobileAsset/AssetsV2/com_apple_MobileAsset_TTSAXResourceModelAssets/96512c330403c4feef43d94c9c04fd379f5c29b1.asset/AssetData', exists: YES
2026-07-04 17:15:11.987705-0400  localhost App[46840]: (MobileAsset) [com.apple.mobileassetd:Notice] _MAsendUpdateClientAccessGetPathWithPurposeSync: getLocalPath asset com.apple.MobileAsset.TTSAXResourceModelAssets 08f4b5d5e2b7f3d74b63ada8188909e0441b4a1f local path is '/Users/shawwalters/Library/Developer/CoreSimulator/Devices/F165C3A3-5069-4174-A40C-89F0BCC4B9FB/data/private/var/MobileAsset/AssetsV2/com_apple_MobileAsset_TTSAXResourceModelAssets/08f4b5d5e2b7f3d74b63ada8188909e0441b4a1f.asset/AssetData', exists: YES
2026-07-04 17:15:11.988242-0400  localhost App[46840]: (TextToSpeech) [com.apple.Accessibility:AXTTSResourceManager] Will find Siri resources. onlyInstalled=1
2026-07-04 17:15:11.988555-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:catalog] Listing asset types: '[com.apple.MobileAsset.VoiceServices.GryphonVoice]', filter: '[Available: true, Technology: gryphon]'
2026-07-04 17:15:11.988841-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:asset] Listing asset types [com.apple.MobileAsset.VoiceServices.GryphonVoice] through XPC service...
2026-07-04 17:15:11.991817-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:catalog] #MobileAsset listing assets for type 'com.apple.MobileAsset.VoiceServices.GryphonVoice', filter: '[Available: true, Technology: gryphon]'
2026-07-04 17:15:12.017211-0400  localhost App[46840]: (MobileAsset) [com.apple.mobileassetd:Notice] -[MAAssetQuery getResultsFromMessage:]: Got the query meta data reply for: com.apple.MobileAsset.VoiceServices.GryphonVoice, response: 2
2026-07-04 17:15:12.017397-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:catalog] Query for com.apple.MobileAsset.VoiceServices.GryphonVoice failed: 2
2026-07-04 17:15:12.017914-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:catalog] #FactoryInstall listing assets for types: [com.apple.MobileAsset.VoiceServices.GryphonVoice], filter: [Available: true, Technology: gryphon]
2026-07-04 17:15:12.018104-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:catalog] Searching in preinstalled voice directory: '/System/Library/PrivateFrameworks/VoiceServices.framework/TTSResources/PreinstallAssets'
2026-07-04 17:15:12.018780-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:catalog] #Local listing voices for types: [com.apple.MobileAsset.VoiceServices.GryphonVoice], filter: [Available: true, Technology: gryphon]
2026-07-04 17:15:12.019232-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:asset] Found '[com.apple.MobileAsset.VoiceServices.GryphonVoice]' assets []
2026-07-04 17:15:12.019417-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:catalog] Listing asset types: '[com.apple.MobileAsset.VoiceServices.CustomVoice]', filter: '[Available: true, Technology: custom]'
2026-07-04 17:15:12.019542-0400  localhost App[46840]: (SiriTTSService) [com.apple.ttsasset:catalog] #MobileAsset listing assets for type 'com.apple.MobileAsset.VoiceServices.CustomVoice', filter: '[Available: true, Technology: custom]'
2026-07-04 17:15:12.026506-0400  localhost App[46840]: (MobileAsset) [com.apple.mobileassetd:Notice] -[MAAssetQuery getResultsFromMessage:]: Got the query meta data reply for: com.apple.MobileAsset.VoiceServices.CustomVoice, response: 0
